Purchase_ID,Purchase_Date,Customer_ID,Age_Group,Gender,City,Country,Gift_Category,Gift_Item,Recipient,Unit_Price,Quantity,Total_Revenue,Unit_Cost,Profit,Profit_Margin_%,Payment_Mode,Purchase_Channel,Discount_Percent,Satisfaction_Rating
P0714,2025-12-08,C732,26-35,Male,Chennai,India,Clothing,Winter Jacket,Family,4480,1,4480,3199.32,1280.68,28.59,UPI,Offline,5,5
P0715,2025-12-04,C817,26-35,Male,Surat,India,Books,Diary,Friend,2125,2,4250,1500.18,1249.64,29.4,UPI,Online,5,4
P0716,2025-12-20,C304,18-25,Male,Jaipur,India,Toys,Remote Car,Sibling,2074,1,2074,1377.02,696.98,33.61,Cash,Offline,5,3
P0717,2025-12-21,C152,36-45,Male,Hyderabad,India,Clothing,Winter Jacket,Family,4425,1,4425,2993.42,1431.58,32.35,Card,Offline,15,3
P0718,2025-12-22,C862,36-45,Male,Hyderabad,India,Clothing,Sweater,Sibling,1988,1,1988,1192.96,795.04,39.99,Card,Online,15,3
P0719,2025-12-04,C785,18-25,Male,Pune,India,Clothing,Winter Jacket,Family,3478,2,6956,2245.58,2464.84,35.43,Cash,Offline,20,5
P0720,2025-12-13,C189,18-25,Male,Indore,India,Food & Sweets,Plum Cake,Spouse,2451,2,4902,1547.82,1806.36,36.85,UPI,Online,20,5
P0721,2025-12-03,C659,36-45,Female,Lucknow,India,Books,Novel Set,Sibling,2080,2,4160,1536.76,1086.48,26.12,UPI,Online,0,3
P0722,2025-12-15,C744,18-25,Female,Mumbai,India,Electronics,Wireless Earbuds,Sibling,2568,2,5136,1885.52,1364.96,26.58,Card,Online,5,5
P0723,2025-12-19,C162,26-35,Female,Kolkata,India,Clothing,Scarf,Spouse,1556,2,3112,944.21,1223.58,39.32,Cash,Online,5,4
P0724,2025-12-09,C311,26-35,Male,Bangalore,India,Books,Inspirational Book,Spouse,3646,2,7292,2406.82,2478.36,33.99,UPI,Online,20,4
P0725,2025-12-08,C403,36-45,Male,Bangalore,India,Food & Sweets,Dry Fruits Box,Friend,4801,2,9602,3099.1,3403.8,35.45,UPI,Online,10,3
P0726,2025-12-02,C757,26-35,Male,Ahmedabad,India,Accessories,Perfume,Self,2775,1,2775,1777.57,997.43,35.94,UPI,Offline,20,4
P0727,2025-12-14,C726,36-45,Female,Delhi,India,Clothing,Sweater,Self,4999,2,9998,3540.85,2916.3,29.17,Card,Online,10,3
P0728,2025-12-23,C491,36-45,Male,Kolkata,India,Clothing,Sweater,Friend,4902,1,4902,3472.53,1429.47,29.16,Card,Offline,5,5
P0729,2025-12-24,C544,36-45,Male,Kolkata,India,Accessories,Handbag,Self,1775,2,3550,1126.7,1296.6,36.52,Card,Online,15,3
P0730,2025-12-06,C763,36-45,Male,Hyderabad,India,Books,Novel Set,Friend,2047,2,4094,1517.86,1058.28,25.85,UPI,Offline,20,3
P0731,2025-12-21,C512,18-25,Male,Lucknow,India,Toys,Teddy Bear,Self,1090,2,2180,694.1,791.8,36.32,Cash,Online,15,4
P0732,2025-12-03,C374,26-35,Male,Delhi,India,Toys,Teddy Bear,Self,611,1,611,378.71,232.29,38.02,Cash,Offline,0,3
P0733,2025-12-16,C258,26-35,Male,Ahmedabad,India,Electronics,Wireless Earbuds,Family,4139,1,4139,2674.24,1464.76,35.39,Cash,Online,0,3
P0734,2025-12-14,C245,18-25,Male,Delhi,India,Toys,Puzzle Game,Friend,2930,1,2930,1982.82,947.18,32.33,Card,Offline,5,4
P0735,2025-12-23,C942,18-25,Female,Bangalore,India,Accessories,Handbag,Self,2350,2,4700,1652.09,1395.82,29.7,UPI,Online,10,4
P0736,2025-12-03,C144,26-35,Male,Jaipur,India,Toys,Puzzle Game,Spouse,3233,1,3233,2114.62,1118.38,34.59,Card,Online,15,3
P0737,2025-12-04,C377,46-55,Female,Hyderabad,India,Accessories,Wallet,Self,2970,2,5940,1937.21,2065.58,34.77,UPI,Online,5,4
P0738,2025-12-04,C691,46-55,Female,Bangalore,India,Electronics,Wireless Earbuds,Self,4159,2,8318,3003.62,2310.76,27.78,Card,Online,5,4
P0739,2025-12-14,C716,36-45,Male,Indore,India,Clothing,Winter Jacket,Friend,4548,2,9096,3057.14,2981.72,32.78,Card,Offline,20,4
P0740,2025-12-19,C832,46-55,Male,Lucknow,India,Food & Sweets,Dry Fruits Box,Self,4535,1,4535,2982.64,1552.36,34.23,UPI,Offline,0,3
P0741,2025-12-04,C161,36-45,Female,Bangalore,India,Books,Novel Set,Family,3468,2,6936,2578.95,1778.1,25.64,Card,Online,20,4
P0742,2025-12-04,C812,26-35,Female,Lucknow,India,Electronics,Smart Watch,Self,2339,1,2339,1665.48,673.52,28.8,Cash,Offline,10,3
P0743,2025-12-06,C130,26-35,Female,Bangalore,India,Accessories,Perfume,Self,1104,2,2208,801.08,605.84,27.44,UPI,Online,0,5
P0744,2025-12-05,C866,36-45,Female,Jaipur,India,Books,Diary,Family,1726,1,1726,1157.22,568.78,32.95,Card,Online,10,3
P0745,2025-12-01,C505,46-55,Female,Ahmedabad,India,Electronics,Smart Watch,Family,763,1,763,515.4,247.6,32.45,Cash,Offline,5,4
P0746,2025-12-05,C860,26-35,Female,Surat,India,Electronics,Wireless Earbuds,Self,1253,2,2506,935.6,634.8,25.33,UPI,Offline,5,5
P0747,2025-12-21,C757,46-55,Female,Bangalore,India,Food & Sweets,Dry Fruits Box,Self,1132,2,2264,760.27,743.46,32.84,Card,Offline,5,4
P0748,2025-12-11,C128,26-35,Female,Bangalore,India,Toys,Teddy Bear,Spouse,1137,2,2274,785.07,703.86,30.95,UPI,Online,5,5
P0749,2025-12-02,C346,36-45,Male,Surat,India,Toys,Remote Car,Spouse,2037,1,2037,1417.26,619.74,30.42,UPI,Offline,0,3
P0750,2025-12-10,C507,26-35,Female,Jaipur,India,Clothing,Sweater,Family,3028,1,3028,2262.16,765.84,25.29,UPI,Online,10,4
P0751,2025-12-13,C588,18-25,Female,Bangalore,India,Accessories,Wallet,Friend,1327,1,1327,800.91,526.09,39.65,Cash,Offline,0,5
P0752,2025-12-21,C244,26-35,Female,Kolkata,India,Toys,Puzzle Game,Friend,2397,1,2397,1728.53,668.47,27.89,Card,Offline,10,5
P0753,2025-12-20,C721,18-25,Male,Surat,India,Books,Diary,Sibling,827,2,1654,525.86,602.28,36.41,UPI,Online,5,4
P0754,2025-12-06,C402,26-35,Male,Hyderabad,India,Food & Sweets,Chocolate Hamper,Spouse,4587,1,4587,3065.13,1521.87,33.18,Card,Offline,0,3
P0755,2025-12-09,C881,46-55,Male,Mumbai,India,Electronics,Bluetooth Speaker,Spouse,4274,2,8548,3196.62,2154.76,25.21,Card,Online,10,4
P0756,2025-12-20,C421,36-45,Male,Indore,India,Home Decor,Wall Candles,Sibling,1556,2,3112,1019.2,1073.6,34.5,Cash,Offline,10,5
P0757,2025-12-18,C108,26-35,Male,Hyderabad,India,Toys,Puzzle Game,Sibling,967,1,967,681.7,285.3,29.5,UPI,Offline,0,3
P0758,2025-12-21,C647,46-55,Male,Mumbai,India,Home Decor,Wall Candles,Friend,1265,2,2530,847.4,835.2,33.01,Cash,Online,15,4
P0759,2025-12-20,C597,26-35,Female,Mumbai,India,Electronics,Wireless Earbuds,Family,3192,1,3192,2067.12,1124.88,35.24,Card,Online,20,3
P0760,2025-12-20,C892,46-55,Male,Pune,India,Home Decor,Christmas Lights,Sibling,2248,2,4496,1540.4,1415.2,31.48,Card,Online,0,3
P0761,2025-12-06,C185,26-35,Male,Hyderabad,India,Books,Novel Set,Sibling,3964,2,7928,2528.28,2871.44,36.22,UPI,Offline,15,4
P0762,2025-12-03,C538,36-45,Female,Bangalore,India,Food & Sweets,Chocolate Hamper,Friend,2625,1,2625,1902.03,722.97,27.54,Card,Offline,15,4
P0763,2025-12-23,C684,46-55,Male,Ahmedabad,India,Food & Sweets,Dry Fruits Box,Spouse,1816,2,3632,1186.22,1259.56,34.68,UPI,Online,20,5
P0764,2025-12-15,C251,46-55,Female,Mumbai,India,Electronics,Wireless Earbuds,Sibling,3092,1,3092,1925.0,1167.0,37.74,Card,Online,15,3
P0765,2025-12-07,C530,26-35,Female,Chennai,India,Accessories,Handbag,Family,1298,1,1298,821.37,476.63,36.72,UPI,Online,20,3
P0766,2025-12-17,C938,18-25,Female,Indore,India,Clothing,Winter Jacket,Sibling,632,2,1264,464.2,335.6,26.55,Card,Offline,10,4
P0767,2025-12-06,C569,46-55,Female,Bangalore,India,Books,Inspirational Book,Spouse,3988,2,7976,2460.62,3054.76,38.3,Cash,Online,20,4
P0768,2025-12-04,C189,18-25,Male,Indore,India,Home Decor,Wall Candles,Self,4083,2,8166,2879.8,2406.4,29.47,Cash,Offline,0,4
P0769,2025-12-17,C695,18-25,Female,Jaipur,India,Accessories,Wallet,Friend,4962,1,4962,3448.73,1513.27,30.5,UPI,Offline,20,4
P0770,2025-12-15,C522,46-55,Male,Pune,India,Toys,Teddy Bear,Friend,4346,1,4346,2836.17,1509.83,34.74,Cash,Offline,10,5
P0771,2025-12-14,C133,18-25,Male,Bangalore,India,Clothing,Winter Jacket,Family,3897,1,3897,2340.63,1556.37,39.94,Cash,Offline,10,3
P0772,2025-12-21,C502,18-25,Female,Bangalore,India,Food & Sweets,Plum Cake,Sibling,2481,2,4962,1560.3,1841.4,37.11,Cash,Online,15,4
P0773,2025-12-05,C616,18-25,Female,Indore,India,Food & Sweets,Chocolate Hamper,Family,4083,1,4083,2510.79,1572.21,38.51,Cash,Online,10,3
P0774,2025-12-19,C256,18-25,Male,Surat,India,Toys,Teddy Bear,Sibling,710,2,1420,427.23,565.54,39.83,UPI,Online,15,5
P0775,2025-12-08,C404,26-35,Male,Lucknow,India,Accessories,Handbag,Sibling,2028,1,2028,1415.3,612.7,30.21,Card,Online,10,3
P0776,2025-12-20,C225,18-25,Male,Hyderabad,India,Electronics,Bluetooth Speaker,Family,689,1,689,424.86,264.14,38.34,UPI,Online,0,4
P0777,2025-12-01,C523,18-25,Female,Indore,India,Books,Diary,Self,2203,2,4406,1355.07,1695.86,38.49,UPI,Offline,15,4
P0778,2025-12-06,C775,18-25,Male,Pune,India,Accessories,Handbag,Family,1819,1,1819,1172.92,646.08,35.52,Card,Online,5,5
P0779,2025-12-18,C123,26-35,Male,Pune,India,Accessories,Handbag,Self,1496,1,1496,1033.61,462.39,30.91,UPI,Online,10,3
P0780,2025-12-07,C194,36-45,Female,Kolkata,India,Electronics,Smart Watch,Sibling,1536,2,3072,984.65,1102.7,35.9,Card,Offline,5,4
P0781,2025-12-19,C419,26-35,Male,Lucknow,India,Electronics,Smart Watch,Sibling,2802,2,5604,1724.45,2155.1,38.46,Card,Offline,15,5
P0782,2025-12-14,C304,36-45,Female,Indore,India,Accessories,Handbag,Self,3111,1,3111,2149.99,961.01,30.89,Card,Online,0,5
P0783,2025-12-21,C643,36-45,Female,Delhi,India,Clothing,Scarf,Self,3857,2,7714,2663.58,2386.84,30.94,UPI,Offline,15,3
P0784,2025-12-12,C248,36-45,Male,Delhi,India,Clothing,Sweater,Family,1095,1,1095,764.9,330.1,30.15,Cash,Online,10,3
P0785,2025-12-13,C390,26-35,Male,Mumbai,India,Home Decor,Decor Tree,Spouse,3134,1,3134,2144.43,989.57,31.58,Card,Online,20,5
P0786,2025-12-07,C301,18-25,Female,Kolkata,India,Home Decor,Decor Tree,Self,4065,2,8130,2934.97,2260.06,27.8,Card,Offline,0,3
P0787,2025-12-01,C391,18-25,Male,Kolkata,India,Home Decor,Christmas Lights,Family,3177,2,6354,2018.87,2316.26,36.45,UPI,Offline,0,5
P0788,2025-12-04,C949,46-55,Female,Hyderabad,India,Food & Sweets,Chocolate Hamper,Family,3263,1,3263,1991.79,1271.21,38.96,Card,Offline,0,5
P0789,2025-12-23,C565,46-55,Male,Pune,India,Books,Diary,Spouse,4545,1,4545,2995.15,1549.85,34.1,UPI,Online,5,3
P0790,2025-12-23,C841,46-55,Male,Bangalore,India,Books,Novel Set,Self,1636,1,1636,1225.41,410.59,25.1,UPI,Offline,20,3
P0791,2025-12-10,C176,36-45,Female,Lucknow,India,Accessories,Perfume,Spouse,2627,1,2627,1619.86,1007.14,38.34,Card,Offline,5,3
P0792,2025-12-05,C871,46-55,Female,Indore,India,Food & Sweets,Plum Cake,Self,1482,1,1482,960.19,521.81,35.21,Cash,Online,20,4
P0793,2025-12-16,C331,18-25,Female,Hyderabad,India,Accessories,Handbag,Self,2798,2,5596,2003.08,1589.84,28.41,Card,Online,5,5
P0794,2025-12-22,C321,46-55,Female,Chennai,India,Toys,Teddy Bear,Sibling,4551,1,4551,2875.65,1675.35,36.81,UPI,Offline,5,5
P0795,2025-12-10,C825,46-55,Male,Ahmedabad,India,Books,Inspirational Book,Self,4710,2,9420,3363.28,2693.44,28.59,UPI,Online,10,4
P0796,2025-12-07,C170,36-45,Female,Bangalore,India,Home Decor,Decor Tree,Family,4706,1,4706,3374.22,1331.78,28.3,Cash,Online,5,4
P0797,2025-12-15,C291,36-45,Male,Kolkata,India,Toys,Puzzle Game,Spouse,1402,1,1402,844.69,557.31,39.75,Card,Offline,10,3
P0798,2025-12-13,C614,46-55,Female,Delhi,India,Food & Sweets,Chocolate Hamper,Sibling,3403,2,6806,2150.05,2505.9,36.82,Card,Offline,0,3
P0799,2025-12-13,C280,36-45,Female,Ahmedabad,India,Accessories,Handbag,Sibling,3961,1,3961,2551.28,1409.72,35.59,UPI,Online,5,3
P0800,2025-12-08,C167,18-25,Female,Chennai,India,Electronics,Smart Watch,Spouse,935,1,935,641.68,293.32,31.37,Cash,Offline,15,4
P0801,2025-12-07,C455,36-45,Female,Lucknow,India,Toys,Teddy Bear,Self,2697,2,5394,1701.42,1991.16,36.91,UPI,Online,20,5
P0802,2025-12-22,C171,26-35,Male,Pune,India,Food & Sweets,Plum Cake,Sibling,3001,1,3001,1877.23,1123.77,37.45,UPI,Online,15,4
P0803,2025-12-06,C795,18-25,Female,Kolkata,India,Clothing,Sweater,Spouse,1954,2,3908,1430.7,1046.6,26.78,UPI,Offline,5,4
P0804,2025-12-17,C615,26-35,Male,Mumbai,India,Toys,Teddy Bear,Self,642,2,1284,465.65,352.7,27.47,Card,Offline,15,4
P0805,2025-12-09,C473,46-55,Male,Pune,India,Accessories,Handbag,Family,4970,2,9940,3476.57,2986.86,30.05,Cash,Offline,20,5
P0806,2025-12-17,C845,18-25,Male,Jaipur,India,Books,Inspirational Book,Friend,4467,1,4467,2861.07,1605.93,35.95,Cash,Online,10,4
P0807,2025-12-03,C298,46-55,Male,Hyderabad,India,Toys,Teddy Bear,Spouse,4028,2,8056,2541.45,2973.1,36.91,Card,Online,10,5
P0808,2025-12-09,C416,26-35,Male,Surat,India,Clothing,Winter Jacket,Spouse,3703,2,7406,2746.85,1912.3,25.82,Cash,Offline,20,3
P0809,2025-12-01,C610,26-35,Female,Indore,India,Home Decor,Wall Candles,Friend,3342,2,6684,2060.44,2563.12,38.35,Cash,Offline,20,5
P0810,2025-12-10,C115,46-55,Male,Chennai,India,Accessories,Perfume,Family,2987,2,5974,1921.35,2131.3,35.68,Cash,Online,0,4
P0811,2025-12-01,C151,36-45,Male,Pune,India,Clothing,Sweater,Family,4025,2,8050,2813.63,2422.74,30.1,Cash,Online,0,5
P0812,2025-12-03,C397,26-35,Male,Kolkata,India,Clothing,Sweater,Family,2111,2,4222,1451.91,1318.18,31.22,UPI,Offline,15,4
P0813,2025-12-14,C795,36-45,Male,Indore,India,Toys,Remote Car,Friend,2974,2,5948,1861.71,2224.58,37.4,Card,Online,15,5
P0814,2025-12-21,C572,26-35,Female,Jaipur,India,Electronics,Wireless Earbuds,Self,2998,1,2998,1932.51,1065.49,35.54,UPI,Offline,10,5
P0815,2025-12-15,C530,46-55,Female,Delhi,India,Accessories,Wallet,Spouse,3429,2,6858,2239.58,2378.84,34.69,UPI,Offline,0,3
P0816,2025-12-18,C679,36-45,Male,Jaipur,India,Food & Sweets,Plum Cake,Friend,2487,2,4974,1539.68,1894.64,38.09,Card,Online,15,5
P0817,2025-12-21,C209,36-45,Male,Hyderabad,India,Home Decor,Christmas Lights,Spouse,1193,1,1193,764.15,428.85,35.95,Card,Offline,0,3
P0818,2025-12-17,C247,46-55,Male,Chennai,India,Accessories,Wallet,Friend,4684,1,4684,3303.32,1380.68,29.48,Card,Offline,0,4
P0819,2025-12-05,C718,18-25,Male,Chennai,India,Food & Sweets,Dry Fruits Box,Friend,2144,1,2144,1307.99,836.01,38.99,UPI,Offline,0,5
P0820,2025-12-16,C288,26-35,Female,Surat,India,Home Decor,Wall Candles,Sibling,955,1,955,615.96,339.04,35.5,Cash,Online,15,3
P0821,2025-12-22,C346,26-35,Male,Kolkata,India,Accessories,Perfume,Sibling,2013,1,2013,1454.96,558.04,27.72,Card,Offline,0,5
P0822,2025-12-04,C575,46-55,Female,Bangalore,India,Home Decor,Wall Candles,Self,2754,2,5508,1811.78,1884.44,34.21,Card,Offline,0,5
P0823,2025-12-22,C734,46-55,Male,Pune,India,Home Decor,Christmas Lights,Friend,2980,1,2980,2076.36,903.64,30.32,Card,Offline,10,3
P0824,2025-12-23,C637,46-55,Male,Bangalore,India,Electronics,Wireless Earbuds,Friend,4601,1,4601,3001.35,1599.65,34.77,Card,Offline,15,5
P0825,2025-12-03,C959,46-55,Female,Kolkata,India,Books,Novel Set,Spouse,2780,2,5560,2053.09,1453.82,26.15,Cash,Online,20,5
P0826,2025-12-11,C702,36-45,Female,Mumbai,India,Food & Sweets,Dry Fruits Box,Self,4804,2,9608,2975.66,3656.68,38.06,UPI,Online,5,3
P0827,2025-12-08,C890,26-35,Male,Bangalore,India,Accessories,Perfume,Sibling,4591,2,9182,2977.49,3227.02,35.15,Card,Online,0,5
P0828,2025-12-12,C721,18-25,Male,Pune,India,Clothing,Sweater,Self,806,1,806,536.98,269.02,33.38,Cash,Offline,15,3
P0829,2025-12-15,C795,36-45,Male,Chennai,India,Accessories,Wallet,Friend,2136,1,2136,1362.5,773.5,36.21,Card,Online,0,5
P0830,2025-12-05,C105,36-45,Female,Surat,India,Toys,Puzzle Game,Spouse,1288,1,1288,779.22,508.78,39.5,UPI,Offline,5,5
P0831,2025-12-07,C684,46-55,Female,Pune,India,Accessories,Wallet,Spouse,4826,2,9652,3033.24,3585.52,37.15,Cash,Online,0,4
P0832,2025-12-05,C901,36-45,Male,Mumbai,India,Home Decor,Decor Tree,Sibling,3581,1,3581,2454.32,1126.68,31.46,UPI,Online,20,5
P0833,2025-12-09,C499,36-45,Male,Bangalore,India,Clothing,Sweater,Family,2335,2,4670,1724.03,1221.94,26.17,UPI,Online,20,5
P0834,2025-12-04,C696,46-55,Female,Indore,India,Food & Sweets,Plum Cake,Self,3770,1,3770,2570.73,1199.27,31.81,UPI,Offline,15,4
P0835,2025-12-24,C437,18-25,Male,Kolkata,India,Electronics,Wireless Earbuds,Self,986,1,986,621.81,364.19,36.94,Cash,Online,10,3
P0836,2025-12-09,C840,18-25,Male,Delhi,India,Home Decor,Decor Tree,Sibling,1160,2,2320,860.71,598.58,25.8,Cash,Online,10,4
P0837,2025-12-01,C892,26-35,Female,Indore,India,Home Decor,Wall Candles,Self,2365,1,2365,1749.36,615.64,26.03,Cash,Offline,0,4
P0838,2025-12-18,C241,18-25,Female,Mumbai,India,Books,Diary,Spouse,1525,2,3050,1075.43,899.14,29.48,Card,Offline,5,4
P0839,2025-12-01,C332,46-55,Male,Delhi,India,Home Decor,Christmas Lights,Friend,2451,1,2451,1504.42,946.58,38.62,UPI,Online,0,3
P0840,2025-12-20,C770,26-35,Female,Bangalore,India,Home Decor,Christmas Lights,Spouse,2815,1,2815,1821.64,993.36,35.29,Card,Offline,0,5
P0841,2025-12-24,C932,36-45,Male,Kolkata,India,Toys,Teddy Bear,Family,2549,1,2549,1718.64,830.36,32.58,Card,Offline,5,5
P0842,2025-12-14,C822,46-55,Female,Mumbai,India,Clothing,Winter Jacket,Friend,4935,1,4935,3000.97,1934.03,39.19,UPI,Online,10,5
P0843,2025-12-05,C136,26-35,Female,Indore,India,Food & Sweets,Chocolate Hamper,Sibling,1505,2,3010,1066.65,876.7,29.13,UPI,Online,15,3
P0844,2025-12-03,C161,36-45,Female,Kolkata,India,Clothing,Winter Jacket,Self,3647,2,7294,2640.71,2012.58,27.59,Card,Offline,15,3
P0845,2025-12-18,C153,36-45,Male,Ahmedabad,India,Electronics,Smart Watch,Family,3607,1,3607,2521.25,1085.75,30.1,UPI,Offline,10,5
P0846,2025-12-24,C853,18-25,Male,Ahmedabad,India,Electronics,Smart Watch,Sibling,3293,2,6586,2403.43,1779.14,27.01,Cash,Offline,20,4
P0847,2025-12-13,C578,26-35,Male,Delhi,India,Home Decor,Decor Tree,Family,4750,2,9500,2965.82,3568.36,37.56,Cash,Offline,0,3
P0848,2025-12-02,C730,36-45,Female,Hyderabad,India,Books,Inspirational Book,Family,2923,2,5846,2004.19,1837.62,31.43,Cash,Online,0,4
P0849,2025-12-15,C573,18-25,Female,Delhi,India,Food & Sweets,Dry Fruits Box,Sibling,3129,2,6258,2275.22,1707.56,27.29,UPI,Offline,15,5
P0850,2025-12-03,C383,36-45,Male,Kolkata,India,Books,Inspirational Book,Friend,2284,2,4568,1390.47,1787.06,39.12,Card,Offline,10,4
P0851,2025-12-21,C150,26-35,Male,Indore,India,Electronics,Smart Watch,Self,1929,1,1929,1409.49,519.51,26.93,UPI,Offline,20,4
P0852,2025-12-09,C363,18-25,Female,Ahmedabad,India,Toys,Puzzle Game,Self,2367,1,2367,1758.1,608.9,25.72,Cash,Online,10,3
P0853,2025-12-08,C308,36-45,Female,Indore,India,Toys,Puzzle Game,Sibling,4135,1,4135,2797.97,1337.03,32.33,UPI,Offline,10,3
P0854,2025-12-21,C483,46-55,Female,Surat,India,Toys,Remote Car,Self,3451,2,6902,2575.36,1751.28,25.37,UPI,Offline,0,4
P0855,2025-12-11,C623,36-45,Male,Jaipur,India,Electronics,Bluetooth Speaker,Spouse,709,1,709,490.17,218.83,30.86,UPI,Online,15,5
P0856,2025-12-04,C967,18-25,Female,Indore,India,Toys,Teddy Bear,Spouse,2339,2,4678,1592.5,1493.0,31.92,Cash,Offline,10,4
P0857,2025-12-12,C336,46-55,Female,Lucknow,India,Electronics,Bluetooth Speaker,Self,2900,1,2900,1882.98,1017.02,35.07,Cash,Online,15,5
P0858,2025-12-03,C470,46-55,Male,Kolkata,India,Home Decor,Wall Candles,Sibling,1152,2,2304,788.05,727.9,31.59,UPI,Online,20,3
P0859,2025-12-11,C421,18-25,Male,Jaipur,India,Books,Diary,Sibling,1631,2,3262,1173.31,915.38,28.06,Cash,Online,20,4
P0860,2025-12-04,C528,36-45,Female,Lucknow,India,Accessories,Perfume,Self,1973,2,3946,1188.39,1569.22,39.77,UPI,Online,15,3
P0861,2025-12-17,C497,46-55,Female,Bangalore,India,Accessories,Perfume,Sibling,1098,1,1098,743.6,354.4,32.28,Cash,Online,10,3
P0862,2025-12-12,C559,46-55,Female,Lucknow,India,Clothing,Winter Jacket,Sibling,1382,1,1382,844.49,537.51,38.89,Card,Offline,5,5
P0863,2025-12-01,C707,36-45,Female,Jaipur,India,Electronics,Bluetooth Speaker,Family,4672,1,4672,2909.9,1762.1,37.72,Card,Online,20,5
P0864,2025-12-11,C149,46-55,Female,Pune,India,Food & Sweets,Plum Cake,Sibling,1293,1,1293,833.47,459.53,35.54,Card,Online,5,3
P0865,2025-12-19,C730,36-45,Male,Pune,India,Books,Inspirational Book,Family,2225,2,4450,1508.26,1433.48,32.21,UPI,Online,10,4
P0866,2025-12-09,C720,18-25,Male,Indore,India,Home Decor,Wall Candles,Family,2332,1,2332,1500.11,831.89,35.67,UPI,Online,5,5
P0867,2025-12-02,C652,26-35,Male,Kolkata,India,Books,Inspirational Book,Self,1883,1,1883,1298.82,584.18,31.02,Card,Online,10,5
P0868,2025-12-10,C212,18-25,Female,Jaipur,India,Home Decor,Decor Tree,Sibling,4144,1,4144,3002.97,1141.03,27.53,Card,Online,5,4
P0869,2025-12-24,C912,26-35,Male,Pune,India,Accessories,Wallet,Friend,1454,2,2908,1047.67,812.66,27.95,Cash,Offline,10,4
P0870,2025-12-11,C139,46-55,Male,Lucknow,India,Accessories,Wallet,Spouse,4701,1,4701,3319.01,1381.99,29.4,Card,Online,20,5
P0871,2025-12-19,C485,26-35,Male,Hyderabad,India,Books,Inspirational Book,Sibling,791,1,791,503.78,287.22,36.31,UPI,Offline,5,5
P0872,2025-12-03,C628,26-35,Male,Jaipur,India,Home Decor,Wall Candles,Self,1579,1,1579,1097.75,481.25,30.48,Card,Online,5,3
P0873,2025-12-08,C753,36-45,Female,Ahmedabad,India,Home Decor,Decor Tree,Friend,2655,2,5310,1844.31,1621.38,30.53,Card,Online,10,5
P0874,2025-12-10,C198,26-35,Male,Hyderabad,India,Home Decor,Wall Candles,Sibling,3712,2,7424,2529.77,2364.46,31.85,Card,Offline,5,5
P0875,2025-12-22,C216,36-45,Female,Lucknow,India,Home Decor,Christmas Lights,Friend,1943,2,3886,1444.52,996.96,25.66,Card,Offline,20,4
P0876,2025-12-07,C971,46-55,Male,Ahmedabad,India,Accessories,Perfume,Family,737,2,1474,471.82,530.36,35.98,Card,Offline,15,4
P0877,2025-12-02,C374,46-55,Male,Pune,India,Books,Diary,Self,3983,2,7966,2545.55,2874.9,36.09,Card,Offline,15,3
P0878,2025-12-04,C728,36-45,Male,Surat,India,Food & Sweets,Chocolate Hamper,Spouse,4891,1,4891,3506.52,1384.48,28.31,UPI,Online,15,3
P0879,2025-12-18,C164,18-25,Male,Pune,India,Books,Inspirational Book,Spouse,3230,2,6460,2309.53,1840.94,28.5,UPI,Online,20,4
P0880,2025-12-12,C439,46-55,Male,Ahmedabad,India,Books,Inspirational Book,Friend,2378,2,4756,1712.62,1330.76,27.98,UPI,Online,0,5
P0881,2025-12-10,C408,18-25,Male,Indore,India,Toys,Puzzle Game,Friend,3759,2,7518,2279.24,2959.52,39.37,UPI,Offline,0,4
P0882,2025-12-03,C175,46-55,Male,Delhi,India,Accessories,Handbag,Spouse,1574,2,3148,1147.91,852.18,27.07,Cash,Online,0,5
P0883,2025-12-14,C624,18-25,Female,Hyderabad,India,Food & Sweets,Plum Cake,Sibling,2091,2,4182,1500.74,1180.52,28.23,UPI,Online,10,5
P0884,2025-12-08,C516,36-45,Female,Hyderabad,India,Food & Sweets,Plum Cake,Spouse,3584,2,7168,2381.32,2405.36,33.56,Cash,Online,15,3
P0885,2025-12-23,C210,46-55,Male,Surat,India,Home Decor,Decor Tree,Self,3724,2,7448,2660.44,2127.12,28.56,Card,Online,15,4
P0886,2025-12-21,C185,18-25,Male,Chennai,India,Home Decor,Decor Tree,Sibling,1392,2,2784,904.61,974.78,35.01,Cash,Online,0,3
P0887,2025-12-16,C358,46-55,Female,Lucknow,India,Home Decor,Decor Tree,Family,4379,1,4379,2666.11,1712.89,39.12,UPI,Online,10,5
P0888,2025-12-07,C873,46-55,Female,Pune,India,Food & Sweets,Dry Fruits Box,Friend,3830,1,3830,2452.05,1377.95,35.98,Card,Offline,15,5
P0889,2025-12-03,C484,26-35,Male,Bangalore,India,Food & Sweets,Dry Fruits Box,Spouse,1167,1,1167,774.72,392.28,33.61,Cash,Online,5,3
P0890,2025-12-21,C922,46-55,Male,Lucknow,India,Home Decor,Christmas Lights,Spouse,819,2,1638,552.23,533.54,32.57,Card,Offline,0,4
P0891,2025-12-20,C480,26-35,Male,Hyderabad,India,Toys,Remote Car,Spouse,2910,2,5820,1974.06,1871.88,32.16,Cash,Online,20,5
P0892,2025-12-11,C864,26-35,Male,Ahmedabad,India,Clothing,Scarf,Sibling,2558,2,5116,1712.41,1691.18,33.06,UPI,Offline,15,3
